index,URL,Topic Score,Labels
48,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/75306170_111068363490166_6978694684331901542_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=110&oh=8029e373192e70a886a40daa09942b71&oe=5E864D94,"0.235*""mountain"" + 0.140*""blue"" + 0.098*""landform"" + 0.081*""cloud"" + 0.066*""atmospher"" + 0.061*""horizon"" + 0.046*""phenomenon"" + 0.044*""room"" + 0.033*""tourism"" + 0.030*""adapt""",Sky Blue Cloud Horizon Sea Calm Ocean Landscape Beach Vacation
49,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/71527441_166974117693240_971315847936070297_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=100&oh=eae3466e1b13362559a58bbafa214f51&oe=5E8739C4,"0.117*""sit"" + 0.101*""night"" + 0.100*""leisur"" + 0.080*""photographi"" + 0.078*""smile"" + 0.068*""water"" + 0.052*""architectur"" + 0.048*""adapt"" + 0.037*""human"" + 0.032*""vacat""",Skeleton Dinosaur Extinction Velociraptor Fossil Tyrannosaurus Museum Tourist attraction Jaw
50,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/71854168_475900986354343_9161192148033514690_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=107&oh=44a192cce2ee91b83f67a4b641756db3&oe=5E88C351,"0.117*""sit"" + 0.101*""night"" + 0.100*""leisur"" + 0.080*""photographi"" + 0.078*""smile"" + 0.068*""water"" + 0.052*""architectur"" + 0.048*""adapt"" + 0.037*""human"" + 0.032*""vacat""",Fin Marine mammal Sky Cetacea Fish Tail
51,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/72899651_606945309843488_8157041843339540593_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=108&oh=dce3f3aade88ba5a481e092fe0c5f1d8&oe=5E8CF6E5,"0.182*""mountain"" + 0.149*""landscap"" + 0.133*""natur"" + 0.100*""geolog"" + 0.094*""landform"" + 0.083*""phenomenon"" + 0.035*""atmospher"" + 0.032*""peopl"" + 0.028*""rock"" + 0.025*""cloud""",Sky Night Volcanic landform Stratovolcano Geological phenomenon Hill Mountain Types of volcanic eruptions Landscape Volcano
52,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/74914931_2544759888971867_662186505418723771_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=111&oh=ac56a5f202754ad89d0507a3a1bf5434&oe=5E4AD915,"0.117*""sit"" + 0.101*""night"" + 0.100*""leisur"" + 0.080*""photographi"" + 0.078*""smile"" + 0.068*""water"" + 0.052*""architectur"" + 0.048*""adapt"" + 0.037*""human"" + 0.032*""vacat""",Wildlife Savanna Herd Landscape Painting Safari Grazing Grassland
53,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/72404516_921260588258060_589648792248232222_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=108&oh=5030de98059149f7108a07d6560ef2e5&oe=5E85DF2A,"0.117*""sit"" + 0.101*""night"" + 0.100*""leisur"" + 0.080*""photographi"" + 0.078*""smile"" + 0.068*""water"" + 0.052*""architectur"" + 0.048*""adapt"" + 0.037*""human"" + 0.032*""vacat""",Sky Red sky at morning Sunset Afterglow Orange Cloud Sunrise Horizon Evening Red
54,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/73010210_629044677626922_6428772103247213076_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=106&oh=2f220cfc6e92a04dbe35398d82cbf7bf&oe=5E550963,"0.117*""sit"" + 0.101*""night"" + 0.100*""leisur"" + 0.080*""photographi"" + 0.078*""smile"" + 0.068*""water"" + 0.052*""architectur"" + 0.048*""adapt"" + 0.037*""human"" + 0.032*""vacat""",Hair Hairstyle Long hair Headpiece Room Black hair Feather Costume
55,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/71298476_176624736824605_7247969799805583876_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=101&oh=764300ed50555b3bbd3740021c3be65a&oe=5E6CB43E,"0.117*""sit"" + 0.101*""night"" + 0.100*""leisur"" + 0.080*""photographi"" + 0.078*""smile"" + 0.068*""water"" + 0.052*""architectur"" + 0.048*""adapt"" + 0.037*""human"" + 0.032*""vacat""",Horse Wildlife
56,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/72361344_161682161718435_2846397448312710006_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=103&oh=9988c7063d76526f5294e58d73404bc8&oe=5E5279F4,"0.235*""mountain"" + 0.140*""blue"" + 0.098*""landform"" + 0.081*""cloud"" + 0.066*""atmospher"" + 0.061*""horizon"" + 0.046*""phenomenon"" + 0.044*""room"" + 0.033*""tourism"" + 0.030*""adapt""",Mountainous landforms Sky Blue Mountain Mountain range Atmospheric phenomenon Ridge Atmosphere Morning Cloud
57,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/71524401_120681419057505_4494992166467977002_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=109&oh=eb700b17402d229822c1b386656cb1ff&oe=5E56108B,"0.117*""sit"" + 0.101*""night"" + 0.100*""leisur"" + 0.080*""photographi"" + 0.078*""smile"" + 0.068*""water"" + 0.052*""architectur"" + 0.048*""adapt"" + 0.037*""human"" + 0.032*""vacat""",Wall Horse Sky Snout Burro Livestock Wildlife Mane Wood Mare
58,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/71760116_1155850101470336_2884678269225130902_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=108&oh=c39c346beb62a4752fb58efebdc98acb&oe=5E88195F,"0.117*""sit"" + 0.101*""night"" + 0.100*""leisur"" + 0.080*""photographi"" + 0.078*""smile"" + 0.068*""water"" + 0.052*""architectur"" + 0.048*""adapt"" + 0.037*""human"" + 0.032*""vacat""",Musical instrument Tradition Garmon
59,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/72334754_2418179504966402_7121717626000406947_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=102&oh=00a97dd3cdb3aa4b6cf67a6066ef005c&oe=5E50EEDD,"0.121*""peopl"" + 0.094*""human"" + 0.084*""photographi"" + 0.077*""adapt"" + 0.074*""smile"" + 0.064*""child"" + 0.046*""snout"" + 0.045*""natur"" + 0.043*""mammal"" + 0.034*""vertebr""",People Human Adaptation Smile Temple Event Child Art Crowd Flesh
60,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/p1080x1080/75450449_185637469261396_8550076479441394096_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=104&oh=d6d3ac05e44a116fbb4a36ce72217f70&oe=5E696399,"0.183*""plant"" + 0.158*""tree"" + 0.098*""night"" + 0.070*""rock"" + 0.060*""light"" + 0.054*""blue"" + 0.052*""water"" + 0.048*""green"" + 0.034*""photographi"" + 0.030*""landscap""",Green Sky Aurora Grass Tree Landscape Grassland Night House
61,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e15/74411776_728690824274486_7065270234554111672_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=102&oh=1f28b9942668dc24274be0e7508aafb3&oe=5E8790DD,"0.238*""marin"" + 0.161*""organ"" + 0.116*""water"" + 0.109*""biolog"" + 0.089*""mammal"" + 0.080*""photographi"" + 0.033*""blue"" + 0.030*""plant"" + 0.026*""vehicl"" + 0.018*""rock""",Blue Fish Fish Organism Water Marine biology Electric blue Hairfinned silverfish Deep sea fish Turquoise
62,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/73263683_1492890264196013_6954233189222477748_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=105&oh=9c022752d7e72bce15b355fadd21652d&oe=5E598422,"0.235*""mountain"" + 0.140*""blue"" + 0.098*""landform"" + 0.081*""cloud"" + 0.066*""atmospher"" + 0.061*""horizon"" + 0.046*""phenomenon"" + 0.044*""room"" + 0.033*""tourism"" + 0.030*""adapt""",Youth Community Event Adaptation Leisure
63,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/75518383_571453710349675_7715078710506752190_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=107&oh=e1930cb7d669d5f265b337b63466384d&oe=5E887964,"0.117*""sit"" + 0.101*""night"" + 0.100*""leisur"" + 0.080*""photographi"" + 0.078*""smile"" + 0.068*""water"" + 0.052*""architectur"" + 0.048*""adapt"" + 0.037*""human"" + 0.032*""vacat""",Furniture Room Bed Bedroom Textile Feather Bed sheet World
64,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/72262165_2009196125850085_5558109560219374445_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=101&oh=9699f52df94dab746f742312650626aa&oe=5E85F8A8,"0.117*""sit"" + 0.101*""night"" + 0.100*""leisur"" + 0.080*""photographi"" + 0.078*""smile"" + 0.068*""water"" + 0.052*""architectur"" + 0.048*""adapt"" + 0.037*""human"" + 0.032*""vacat""",Wildlife Hyena Grassland Natural landscape Savanna Spotted hyena Safari Plain Lion Ecoregion
65,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/74665219_103646437691214_3958149844286229439_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=106&oh=56871d4af42649d0bdbd48c3365196da&oe=5E516F3F,"0.117*""sit"" + 0.101*""night"" + 0.100*""leisur"" + 0.080*""photographi"" + 0.078*""smile"" + 0.068*""water"" + 0.052*""architectur"" + 0.048*""adapt"" + 0.037*""human"" + 0.032*""vacat""",Snow Winter Bridge Trestle Freezing Water Wood Landscape Pier Mountain
66,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/71137553_2450560481879316_7120239468003656651_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=100&oh=bf972ae28e7a17e499c1277d0ab8dbf9&oe=5E547E2B,"0.117*""sit"" + 0.101*""night"" + 0.100*""leisur"" + 0.080*""photographi"" + 0.078*""smile"" + 0.068*""water"" + 0.052*""architectur"" + 0.048*""adapt"" + 0.037*""human"" + 0.032*""vacat""",Blue Sky Eyewear House Glasses Fun Winter Cloud Mountain Home
67,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/72591009_226292948357417_6982602599078410603_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=105&oh=bde55c2affec798bd3a6c94cf87d6d45&oe=5E699173,"0.117*""sit"" + 0.101*""night"" + 0.100*""leisur"" + 0.080*""photographi"" + 0.078*""smile"" + 0.068*""water"" + 0.052*""architectur"" + 0.048*""adapt"" + 0.037*""human"" + 0.032*""vacat""",Yellow Watercolor paint Art Visual arts Paint Painting Illustration
68,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/p1080x1080/76873291_148843193038316_7514258811523997271_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=108&oh=b032dc618080ecd24080b0bc82663f17&oe=5E8C9E92,"0.515*""photographi"" + 0.143*""room"" + 0.065*""human"" + 0.053*""sit"" + 0.037*""cloud"" + 0.032*""water"" + 0.023*""tree"" + 0.017*""architectur"" + 0.015*""organ"" + 0.014*""light""",Child Adaptation Photography Sitting Tribe Smile Art
69,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/73178204_155635365682184_3680046710903849343_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=108&oh=69861906364123916f5a338e45bf500f&oe=5E57320F,"0.117*""sit"" + 0.101*""night"" + 0.100*""leisur"" + 0.080*""photographi"" + 0.078*""smile"" + 0.068*""water"" + 0.052*""architectur"" + 0.048*""adapt"" + 0.037*""human"" + 0.032*""vacat""",Loggerhead sea turtle Sea turtle Green sea turtle Olive ridley sea turtle Turtle Hawksbill sea turtle Kemps ridley sea turtle Wave Reptile Sea
70,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/71292656_422907141703722_4129288192099848465_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=106&oh=b41b7936dfa3b8a11d6d3c985d8325e5&oe=5E6917F3,"0.121*""human"" + 0.112*""adapt"" + 0.097*""child"" + 0.094*""tourism"" + 0.086*""landscap"" + 0.061*""smile"" + 0.056*""peopl"" + 0.050*""rock"" + 0.034*""photographi"" + 0.034*""water""",People Child Adaptation Smile Play Tourism Travel
71,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/71673359_482117655721208_453482263767904382_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=108&oh=dad8e6fb05e6e3e8e545319ee6435e08&oe=5E84E33A,"0.236*""natur"" + 0.097*""grass"" + 0.093*""landscap"" + 0.081*""environ"" + 0.077*""tree"" + 0.053*""plant"" + 0.042*""water"" + 0.038*""ocean"" + 0.035*""green"" + 0.032*""photographi""",Garden Natural landscape Tree Botany Pond Spring Botanical garden Plant Grass family Leaf
72,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/73480793_426109544764072_1466664320540207617_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=104&oh=1c93f3887d28540bc38b7773af113b43&oe=5E6CCD15,"0.117*""sit"" + 0.101*""night"" + 0.100*""leisur"" + 0.080*""photographi"" + 0.078*""smile"" + 0.068*""water"" + 0.052*""architectur"" + 0.048*""adapt"" + 0.037*""human"" + 0.032*""vacat""",Tourism Ancient history Landscape Rock Historic site Travel Temple History Unesco world heritage site Archaeological site
73,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/74349805_427903131456758_4499703217155466339_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=102&oh=c46a5ab41c1a7fa0ef5dfe0ccbf24637&oe=5E56A34A,"0.117*""sit"" + 0.101*""night"" + 0.100*""leisur"" + 0.080*""photographi"" + 0.078*""smile"" + 0.068*""water"" + 0.052*""architectur"" + 0.048*""adapt"" + 0.037*""human"" + 0.032*""vacat""",Road Sky Nature Cycling Vegetation Atmospheric phenomenon Tree Bicycle Asphalt Dirt road
74,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/p1080x1080/74794080_582119675883257_3800163694300524770_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=105&oh=0239d9ed70518a532a3c979c64d04310&oe=5E566351,"0.121*""human"" + 0.112*""adapt"" + 0.097*""child"" + 0.094*""tourism"" + 0.086*""landscap"" + 0.061*""smile"" + 0.056*""peopl"" + 0.050*""rock"" + 0.034*""photographi"" + 0.034*""water""",People Child Social group Community Adaptation Tourism Smile Family Village
75,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/76878029_164319424643490_4319178597867602112_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=106&oh=6d26aab2eb0ec55497d3f8784dd212de&oe=5E8485B4,"0.236*""natur"" + 0.097*""grass"" + 0.093*""landscap"" + 0.081*""environ"" + 0.077*""tree"" + 0.053*""plant"" + 0.042*""water"" + 0.038*""ocean"" + 0.035*""green"" + 0.032*""photographi""",Underwater Reef Marine biology Water Organism Natural environment Scuba diving Coral reef Coral Diving equipment
76,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/71890045_2518917988222861_2895558525569757213_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=101&oh=cc10228a0fa7b07576d48b72b6bdf7a7&oe=5E511656,"0.117*""sit"" + 0.101*""night"" + 0.100*""leisur"" + 0.080*""photographi"" + 0.078*""smile"" + 0.068*""water"" + 0.052*""architectur"" + 0.048*""adapt"" + 0.037*""human"" + 0.032*""vacat""",Adaptation Tribe Temple Smile Child
77,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/75349306_148348179753587_5776095773246973364_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=111&oh=835307eed53de841e935cd8d9d0279a9&oe=5E879E89,"0.124*""water"" + 0.121*""ocean"" + 0.117*""area"" + 0.080*""rock"" + 0.076*""marin"" + 0.064*""geolog"" + 0.052*""biolog"" + 0.043*""phenomenon"" + 0.039*""blue"" + 0.038*""human""",Blue Sky Water Horizon Sea Ocean Atmospheric phenomenon Pier Calm Beach
78,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/72283586_531740897696423_1907599450151705192_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=111&oh=1ecf8b4031dff4b8578e67c003cdcd44&oe=5E4B45F5,"0.183*""plant"" + 0.158*""tree"" + 0.098*""night"" + 0.070*""rock"" + 0.060*""light"" + 0.054*""blue"" + 0.052*""water"" + 0.048*""green"" + 0.034*""photographi"" + 0.030*""landscap""",Human Sitting Conversation Room Event House Plant Window Tourism
79,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/71170431_208524833494335_2016077570140765835_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=103&oh=4747dbc43e2ec9481ce5bb9da8f14e6f&oe=5E67E8F5,"0.117*""sit"" + 0.101*""night"" + 0.100*""leisur"" + 0.080*""photographi"" + 0.078*""smile"" + 0.068*""water"" + 0.052*""architectur"" + 0.048*""adapt"" + 0.037*""human"" + 0.032*""vacat""",Python Reptile Hand Python family Serpent Hognose snake Scaled reptile Burmese python Snake
80,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e15/72394825_470690290211741_3195403326869156484_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=105&oh=93a35e29c9bfcef799355a1b0714e6e5&oe=5E7155A2,"0.117*""sit"" + 0.101*""night"" + 0.100*""leisur"" + 0.080*""photographi"" + 0.078*""smile"" + 0.068*""water"" + 0.052*""architectur"" + 0.048*""adapt"" + 0.037*""human"" + 0.032*""vacat""",Fur Fur clothing Facial hair Beard Human Cap Headgear Ushanka Textile Portrait
81,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/70985486_2684825148229104_8211987544701657194_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=100&oh=ee8cf51bda8fbdd9121cb14bd1134729&oe=5E689ED2,"0.515*""photographi"" + 0.143*""room"" + 0.065*""human"" + 0.053*""sit"" + 0.037*""cloud"" + 0.032*""water"" + 0.023*""tree"" + 0.017*""architectur"" + 0.015*""organ"" + 0.014*""light""",Reptile Scaled reptile Snake Organism Terrestrial animal Adaptation Elapidae Serpent Beak Macro photography
82,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/73414172_147711016492601_8318004454473272501_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=105&oh=28d3b47fc90174fdeacb872d10a1872a&oe=5E839FA1,"0.117*""sit"" + 0.101*""night"" + 0.100*""leisur"" + 0.080*""photographi"" + 0.078*""smile"" + 0.068*""water"" + 0.052*""architectur"" + 0.048*""adapt"" + 0.037*""human"" + 0.032*""vacat""",Soil Rock Geology Sand Wood Beige Flooring Floor
83,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/p1080x1080/73414136_172156510651618_2170908871347024443_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=110&oh=152415e04628dc247d664585e45f6d0a&oe=5E6AC1D8,"0.117*""sit"" + 0.101*""night"" + 0.100*""leisur"" + 0.080*""photographi"" + 0.078*""smile"" + 0.068*""water"" + 0.052*""architectur"" + 0.048*""adapt"" + 0.037*""human"" + 0.032*""vacat""",Blue Portrait Water Photography Eye Human Sky Reflection Hand Jaw
84,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/74634282_177333230103307_4637672557654880825_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=107&oh=221a019c7746141efe9753b36b9c4691&oe=5E887F6E,"0.117*""sit"" + 0.101*""night"" + 0.100*""leisur"" + 0.080*""photographi"" + 0.078*""smile"" + 0.068*""water"" + 0.052*""architectur"" + 0.048*""adapt"" + 0.037*""human"" + 0.032*""vacat""",Sky Purple Pink Architecture Light Landmark Lighting Line Symmetry Urban area
85,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/75397744_145557253499363_3924923533169006548_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=111&oh=419cc67e95465211d2ce1f6aecb05261&oe=5E69B158,"0.117*""sit"" + 0.101*""night"" + 0.100*""leisur"" + 0.080*""photographi"" + 0.078*""smile"" + 0.068*""water"" + 0.052*""architectur"" + 0.048*""adapt"" + 0.037*""human"" + 0.032*""vacat""",People Fun Temple Smile
86,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/71532180_535059923721239_5633724078377485691_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=111&oh=7cd51a77289f7e5bd50a7167d10408df&oe=5E53D337,"0.117*""sit"" + 0.101*""night"" + 0.100*""leisur"" + 0.080*""photographi"" + 0.078*""smile"" + 0.068*""water"" + 0.052*""architectur"" + 0.048*""adapt"" + 0.037*""human"" + 0.032*""vacat""",Amphibian Frog Poison dart frog Organism Fungus Wildlife Fawn Phyllobates Toad
87,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/74656381_543765329507320_2951533884277969238_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=104&oh=7e520217791bc637a7045c073fa856ac&oe=5E510917,"0.236*""natur"" + 0.097*""grass"" + 0.093*""landscap"" + 0.081*""environ"" + 0.077*""tree"" + 0.053*""plant"" + 0.042*""water"" + 0.038*""ocean"" + 0.035*""green"" + 0.032*""photographi""",Jungle Natural environment Tree Rainforest Forest Nature reserve Adaptation Botany Wildlife Plant
88,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/74941125_164313151316253_3725710175384861377_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=109&oh=1ea04dd20ee18b7aa49fbcc9b8fe83c0&oe=5E662C5D,"0.235*""mountain"" + 0.140*""blue"" + 0.098*""landform"" + 0.081*""cloud"" + 0.066*""atmospher"" + 0.061*""horizon"" + 0.046*""phenomenon"" + 0.044*""room"" + 0.033*""tourism"" + 0.030*""adapt""",Fun Sitting Leisure Furniture Chair
89,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/75379814_703304203490670_4886430958771554827_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=106&oh=d84c3a18a134c7157ba2db84c229e666&oe=5E6F41BA,"0.124*""water"" + 0.121*""ocean"" + 0.117*""area"" + 0.080*""rock"" + 0.076*""marin"" + 0.064*""geolog"" + 0.052*""biolog"" + 0.043*""phenomenon"" + 0.039*""blue"" + 0.038*""human""",Polar ice cap Ice Sky Arctic Iceberg Sea ice Arctic ocean Atmospheric phenomenon Ocean Natural environment
90,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/75616313_583245135754452_9092620820226850801_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=100&oh=8eeaf58d012a762475b4aff7d266a6ef&oe=5E56D05C,"0.117*""sit"" + 0.101*""night"" + 0.100*""leisur"" + 0.080*""photographi"" + 0.078*""smile"" + 0.068*""water"" + 0.052*""architectur"" + 0.048*""adapt"" + 0.037*""human"" + 0.032*""vacat""",Table Room Furniture Interior design Restaurant Vacation Leisure Coffee table House Wallpaper
91,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/73165989_895338810867616_4985483942116285771_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=104&oh=6c48013a146b3c5e827ad044c6b9e6fa&oe=5E4C5DAF,"0.182*""mountain"" + 0.149*""landscap"" + 0.133*""natur"" + 0.100*""geolog"" + 0.094*""landform"" + 0.083*""phenomenon"" + 0.035*""atmospher"" + 0.032*""peopl"" + 0.028*""rock"" + 0.025*""cloud""",Mountainous landforms Mountain Mountain range Ridge Sky Summit Geological phenomenon Massif Fell Highland
